Date,USD/USD,USD/EUR,USD/INR,USD/GBP,USD/CNY
28 Jan 2007,1,1.2901,This date is currently not available.,1.9599,0.1286
27 Jan 2007,1,1.2901,This date is currently not available.,1.9599,0.1286
26 Jan 2007,1,1.2901,This date is currently not available.,1.9599,0.1286
25 Jan 2007,1,1.2978,This date is currently not available.,1.9708,0.1287
24 Jan 2007,1,1.3005,This date is currently not available.,1.9719,0.1287
23 Jan 2007,1,1.304,This date is currently not available.,1.9902,0.1286
22 Jan 2007,1,1.2936,This date is currently not available.,1.9754,0.1286
21 Jan 2007,1,1.2958,This date is currently not available.,1.9738,0.1286
20 Jan 2007,1,1.2958,This date is currently not available.,1.9738,0.1286
19 Jan 2007,1,1.2958,This date is currently not available.,1.9738,0.1286
18 Jan 2007,1,1.2922,This date is currently not available.,1.9683,0.1287
17 Jan 2007,1,1.2909,This date is currently not available.,1.9653,0.1286
16 Jan 2007,1,1.2953,This date is currently not available.,1.965,0.1284
15 Jan 2007,1,1.2941,This date is currently not available.,1.9654,0.1283
14 Jan 2007,1,1.2893,This date is currently not available.,1.9486,0.1282
13 Jan 2007,1,1.2893,This date is currently not available.,1.9486,0.1282
12 Jan 2007,1,1.2893,This date is currently not available.,1.9486,0.1282
11 Jan 2007,1,1.2984,This date is currently not available.,1.9513,0.1283
10 Jan 2007,1,1.2988,This date is currently not available.,1.9379,0.1281
09 Jan 2007,1,1.3018,This date is currently not available.,1.9423,0.1281
08 Jan 2007,1,1.3006,This date is currently not available.,1.9323,0.1279
07 Jan 2007,1,1.3084,This date is currently not available.,1.9392,0.1281
06 Jan 2007,1,1.3084,This date is currently not available.,1.9392,0.1281
05 Jan 2007,1,1.3084,This date is currently not available.,1.9392,0.1281
04 Jan 2007,1,1.3106,This date is currently not available.,1.9448,0.1281
03 Jan 2007,1,1.3231,This date is currently not available.,1.961,0.1281
02 Jan 2007,1,1.327,This date is currently not available.,1.9703,0.1281
01 Jan 2007,1,1.317,This date is currently not available.,1.9613,0.1281
31 Dec 2006,1,1.317,This date is currently not available.,1.9613,0.1281
30 Dec 2006,1,1.317,This date is currently not available.,1.9613,0.1281
29 Dec 2006,1,1.317,This date is currently not available.,1.9613,0.1281
28 Dec 2006,1,1.3173,This date is currently not available.,1.9628,0.128
27 Dec 2006,1,1.3159,This date is currently not available.,1.9615,0.1279
26 Dec 2006,1,1.3192,This date is currently not available.,1.9646,0.1279
25 Dec 2006,1,1.3192,This date is currently not available.,1.9646,0.1279
24 Dec 2006,1,1.3192,This date is currently not available.,1.9646,0.1279
23 Dec 2006,1,1.3192,This date is currently not available.,1.9646,0.1279
22 Dec 2006,1,1.3192,This date is currently not available.,1.9646,0.1279
21 Dec 2006,1,1.3178,This date is currently not available.,1.9622,0.1279
20 Dec 2006,1,1.3203,This date is currently not available.,1.97,0.128
19 Dec 2006,1,1.3158,This date is currently not available.,1.9602,0.1279
18 Dec 2006,1,1.3095,This date is currently not available.,1.95,0.1279
17 Dec 2006,1,1.3106,This date is currently not available.,1.9564,0.1278
16 Dec 2006,1,1.3106,This date is currently not available.,1.9564,0.1278
15 Dec 2006,1,1.3106,This date is currently not available.,1.9564,0.1278
14 Dec 2006,1,1.3192,This date is currently not available.,1.9644,0.1279
13 Dec 2006,1,1.3265,This date is currently not available.,1.9716,0.1278
12 Dec 2006,1,1.3244,This date is currently not available.,1.9632,0.1277
11 Dec 2006,1,1.3177,This date is currently not available.,1.9487,0.1276
10 Dec 2006,1,1.3276,This date is currently not available.,1.9593,0.1278
09 Dec 2006,1,1.3276,This date is currently not available.,1.9593,0.1278
08 Dec 2006,1,1.3276,This date is currently not available.,1.9593,0.1278
07 Dec 2006,1,1.3297,This date is currently not available.,1.9667,0.1278
06 Dec 2006,1,1.3274,This date is currently not available.,1.9654,0.1278
05 Dec 2006,1,1.3331,This date is currently not available.,1.977,0.1278
04 Dec 2006,1,1.3309,This date is currently not available.,1.9764,0.1278
03 Dec 2006,1,1.3244,This date is currently not available.,1.9682,0.1276
02 Dec 2006,1,1.3244,This date is currently not available.,1.9682,0.1276
01 Dec 2006,1,1.3244,This date is currently not available.,1.9682,0.1276
30 Nov 2006,1,1.32,This date is currently not available.,1.9577,0.1277
29 Nov 2006,1,1.3157,This date is currently not available.,1.9512,0.1277
28 Nov 2006,1,1.3147,This date is currently not available.,1.9441,0.1276
27 Nov 2006,1,1.3114,This date is currently not available.,1.9351,0.1275
26 Nov 2006,1,1.3078,This date is currently not available.,1.932,0.1273
25 Nov 2006,1,1.3078,This date is currently not available.,1.932,0.1273
24 Nov 2006,1,1.3078,This date is currently not available.,1.932,0.1273
23 Nov 2006,1,1.2953,This date is currently not available.,1.9147,0.1272
22 Nov 2006,1,1.2886,This date is currently not available.,1.9093,0.1271
21 Nov 2006,1,1.2814,This date is currently not available.,1.8989,0.127
20 Nov 2006,1,1.2841,This date is currently not available.,1.8973,0.127
19 Nov 2006,1,1.2774,This date is currently not available.,1.8852,0.127
18 Nov 2006,1,1.2774,This date is currently not available.,1.8852,0.127
17 Nov 2006,1,1.2774,This date is currently not available.,1.8852,0.127
16 Nov 2006,1,1.2804,This date is currently not available.,1.8882,0.127
15 Nov 2006,1,1.2792,This date is currently not available.,1.8856,0.1271
14 Nov 2006,1,1.2824,This date is currently not available.,1.8969,0.1271
13 Nov 2006,1,1.283,This date is currently not available.,1.9044,0.1271
12 Nov 2006,1,1.2864,This date is currently not available.,1.9134,0.1272
11 Nov 2006,1,1.2864,This date is currently not available.,1.9134,0.1272
10 Nov 2006,1,1.2864,This date is currently not available.,1.9134,0.1272
09 Nov 2006,1,1.2796,This date is currently not available.,1.903,0.1271
08 Nov 2006,1,1.2776,This date is currently not available.,1.9056,0.1271
07 Nov 2006,1,1.2755,This date is currently not available.,1.9044,0.127
06 Nov 2006,1,1.2702,This date is currently not available.,1.8964,0.1269
05 Nov 2006,1,1.276,This date is currently not available.,1.9079,0.127
04 Nov 2006,1,1.276,This date is currently not available.,1.9079,0.127
03 Nov 2006,1,1.276,This date is currently not available.,1.9079,0.127
02 Nov 2006,1,1.2767,This date is currently not available.,1.9081,0.127
01 Nov 2006,1,1.2757,This date is currently not available.,1.9084,0.127
31 Oct 2006,1,1.2696,This date is currently not available.,1.8992,0.1269
30 Oct 2006,1,1.2717,This date is currently not available.,1.9037,0.127
29 Oct 2006,1,1.2683,This date is currently not available.,1.8913,0.1267
28 Oct 2006,1,1.2683,This date is currently not available.,1.8913,0.1267
27 Oct 2006,1,1.2683,This date is currently not available.,1.8913,0.1267
26 Oct 2006,1,1.2653,This date is currently not available.,1.8841,0.1266
25 Oct 2006,1,1.258,This date is currently not available.,1.8771,0.1266
24 Oct 2006,1,1.2541,This date is currently not available.,1.8714,0.1265
23 Oct 2006,1,1.2556,This date is currently not available.,1.8724,0.1266
22 Oct 2006,1,1.2618,This date is currently not available.,1.8853,0.1265
21 Oct 2006,1,1.2618,This date is currently not available.,1.8853,0.1265
20 Oct 2006,1,1.2618,This date is currently not available.,1.8853,0.1265
19 Oct 2006,1,1.2561,This date is currently not available.,1.8684,0.1264
18 Oct 2006,1,1.2543,This date is currently not available.,1.8719,0.1265
17 Oct 2006,1,1.2524,This date is currently not available.,1.867,0.1265
16 Oct 2006,1,1.2515,This date is currently not available.,1.8604,0.1264
15 Oct 2006,1,1.255,This date is currently not available.,1.8609,0.1266
14 Oct 2006,1,1.255,This date is currently not available.,1.8609,0.1266
13 Oct 2006,1,1.255,This date is currently not available.,1.8609,0.1266
12 Oct 2006,1,1.2531,This date is currently not available.,1.8556,0.1263
11 Oct 2006,1,1.2543,This date is currently not available.,1.8562,0.1263
10 Oct 2006,1,1.2538,This date is currently not available.,1.8582,0.1264
09 Oct 2006,1,1.2603,This date is currently not available.,1.8655,0.1266
08 Oct 2006,1,1.2664,This date is currently not available.,1.882,0.1265
07 Oct 2006,1,1.2664,This date is currently not available.,1.882,0.1265
06 Oct 2006,1,1.2664,This date is currently not available.,1.882,0.1265
05 Oct 2006,1,1.2721,This date is currently not available.,1.8815,0.1265
04 Oct 2006,1,1.2684,This date is currently not available.,1.8811,0.1265
03 Oct 2006,1,1.2737,This date is currently not available.,1.8892,0.1265
02 Oct 2006,1,1.2685,This date is currently not available.,1.8712,0.1265
01 Oct 2006,1,1.266,This date is currently not available.,1.8681,0.1265
30 Sep 2006,1,1.266,This date is currently not available.,1.8681,0.1265
29 Sep 2006,1,1.266,This date is currently not available.,1.8681,0.1265
28 Sep 2006,1,1.2713,This date is currently not available.,1.8774,0.1266
27 Sep 2006,1,1.2684,This date is currently not available.,1.8902,0.1266
26 Sep 2006,1,1.2695,This date is currently not available.,1.8962,0.1264
25 Sep 2006,1,1.2768,This date is currently not available.,1.9023,0.1262
24 Sep 2006,1,1.2817,This date is currently not available.,1.9026,0.1263
23 Sep 2006,1,1.2817,This date is currently not available.,1.9026,0.1263
22 Sep 2006,1,1.2817,This date is currently not available.,1.9026,0.1263
21 Sep 2006,1,1.2731,This date is currently not available.,1.8984,0.1262
20 Sep 2006,1,1.2676,This date is currently not available.,1.8832,0.1262
19 Sep 2006,1,1.2654,This date is currently not available.,1.8797,0.126
18 Sep 2006,1,1.2665,This date is currently not available.,1.8769,0.1258
17 Sep 2006,1,1.2675,This date is currently not available.,1.8808,0.1259
16 Sep 2006,1,1.2675,This date is currently not available.,1.8808,0.1259
15 Sep 2006,1,1.2675,This date is currently not available.,1.8808,0.1259
14 Sep 2006,1,1.2723,This date is currently not available.,1.8868,0.1258
13 Sep 2006,1,1.2677,This date is currently not available.,1.8738,0.1258
12 Sep 2006,1,1.2709,This date is currently not available.,1.8731,0.1258
11 Sep 2006,1,1.2713,This date is currently not available.,1.8652,0.1257
10 Sep 2006,1,1.2713,This date is currently not available.,1.8715,0.1258
09 Sep 2006,1,1.2713,This date is currently not available.,1.8715,0.1258
08 Sep 2006,1,1.2713,This date is currently not available.,1.8715,0.1258
07 Sep 2006,1,1.2731,This date is currently not available.,1.8734,0.1259
06 Sep 2006,1,1.2793,This date is currently not available.,1.8838,0.1259
05 Sep 2006,1,1.281,This date is currently not available.,1.8979,0.1258
04 Sep 2006,1,1.2852,This date is currently not available.,1.9047,0.126
03 Sep 2006,1,1.2817,This date is currently not available.,1.905,0.1257
02 Sep 2006,1,1.2817,This date is currently not available.,1.905,0.1257
01 Sep 2006,1,1.2817,This date is currently not available.,1.905,0.1257
31 Aug 2006,1,1.2851,This date is currently not available.,1.9064,0.1257
30 Aug 2006,1,1.2818,This date is currently not available.,1.9016,0.1256
29 Aug 2006,1,1.2808,This date is currently not available.,1.8989,0.1256
28 Aug 2006,1,1.28,This date is currently not available.,1.8949,0.1255
27 Aug 2006,1,1.2762,This date is currently not available.,1.8873,0.1254
26 Aug 2006,1,1.2762,This date is currently not available.,1.8873,0.1254
25 Aug 2006,1,1.2762,This date is currently not available.,1.8873,0.1254
24 Aug 2006,1,1.2831,This date is currently not available.,1.8942,0.1254
23 Aug 2006,1,1.2812,This date is currently not available.,1.8916,0.1255
22 Aug 2006,1,1.2812,This date is currently not available.,1.8886,0.1255
21 Aug 2006,1,1.2919,This date is currently not available.,1.8976,0.1255
20 Aug 2006,1,1.2802,This date is currently not available.,1.8817,0.1254
19 Aug 2006,1,1.2802,This date is currently not available.,1.8817,0.1254
18 Aug 2006,1,1.2802,This date is currently not available.,1.8817,0.1254
17 Aug 2006,1,1.2879,This date is currently not available.,1.8965,0.1255
16 Aug 2006,1,1.2793,This date is currently not available.,1.8919,0.1252
15 Aug 2006,1,1.2725,This date is currently not available.,1.889,0.125
14 Aug 2006,1,1.2718,This date is currently not available.,1.886,0.1253
13 Aug 2006,1,1.2775,This date is currently not available.,1.896,0.1254
12 Aug 2006,1,1.2775,This date is currently not available.,1.896,0.1254
11 Aug 2006,1,1.2775,This date is currently not available.,1.896,0.1254
10 Aug 2006,1,1.2857,This date is currently not available.,1.9042,0.1255
09 Aug 2006,1,1.2879,This date is currently not available.,1.9072,0.1254
08 Aug 2006,1,1.2839,This date is currently not available.,1.9055,0.1254
07 Aug 2006,1,1.285,This date is currently not available.,1.9065,0.1255
06 Aug 2006,1,1.2792,This date is currently not available.,1.8926,0.1253
05 Aug 2006,1,1.2792,This date is currently not available.,1.8926,0.1253
04 Aug 2006,1,1.2792,This date is currently not available.,1.8926,0.1253
03 Aug 2006,1,1.2781,This date is currently not available.,1.885,0.1254
02 Aug 2006,1,1.2798,This date is currently not available.,1.8761,0.1254
01 Aug 2006,1,1.2759,This date is currently not available.,1.8662,0.1254
31 Jul 2006,1,1.2767,This date is currently not available.,1.8657,0.1255
30 Jul 2006,1,1.2664,This date is currently not available.,1.8555,0.1255
29 Jul 2006,1,1.2664,This date is currently not available.,1.8555,0.1255
28 Jul 2006,1,1.2664,This date is currently not available.,1.8555,0.1255
27 Jul 2006,1,1.2737,This date is currently not available.,1.8616,0.1253
26 Jul 2006,1,1.2587,This date is currently not available.,1.8398,0.1252
25 Jul 2006,1,1.2636,This date is currently not available.,1.8493,0.1252
24 Jul 2006,1,1.2633,This date is currently not available.,1.8534,0.1252
23 Jul 2006,1,1.268,This date is currently not available.,1.8568,0.1252
22 Jul 2006,1,1.268,This date is currently not available.,1.8568,0.1252
21 Jul 2006,1,1.268,This date is currently not available.,1.8568,0.1252
20 Jul 2006,1,1.2643,This date is currently not available.,1.8511,0.1251
19 Jul 2006,1,1.2482,This date is currently not available.,1.8258,0.125
18 Jul 2006,1,1.2531,This date is currently not available.,1.8296,0.125
17 Jul 2006,1,1.2541,This date is currently not available.,1.8218,0.125
16 Jul 2006,1,1.2666,This date is currently not available.,1.8423,0.1251
15 Jul 2006,1,1.2666,This date is currently not available.,1.8423,0.1251
14 Jul 2006,1,1.2666,This date is currently not available.,1.8423,0.1251
13 Jul 2006,1,1.2692,This date is currently not available.,1.8402,0.1251
12 Jul 2006,1,1.2722,This date is currently not available.,1.8398,0.1251
11 Jul 2006,1,1.2736,This date is currently not available.,1.8398,0.1251
10 Jul 2006,1,1.2752,This date is currently not available.,1.8426,0.1251
09 Jul 2006,1,1.2778,This date is currently not available.,1.84,0.1251
08 Jul 2006,1,1.2778,This date is currently not available.,1.84,0.1251
07 Jul 2006,1,1.2778,This date is currently not available.,1.84,0.1251
06 Jul 2006,1,1.2735,This date is currently not available.,1.835,0.1251
05 Jul 2006,1,1.2794,This date is currently not available.,1.8443,0.1251
04 Jul 2006,1,1.2791,This date is currently not available.,1.8461,0.1251
03 Jul 2006,1,1.279,This date is currently not available.,1.8448,0.1251
02 Jul 2006,1,1.2713,This date is currently not available.,1.8369,0.1251
01 Jul 2006,1,1.2713,This date is currently not available.,1.8369,0.1251
30 Jun 2006,1,1.2713,This date is currently not available.,1.8369,0.1251
29 Jun 2006,1,1.2529,This date is currently not available.,1.8129,0.125
28 Jun 2006,1,1.257,This date is currently not available.,1.8208,0.125
27 Jun 2006,1,1.2567,This date is currently not available.,1.8195,0.125
26 Jun 2006,1,1.2561,This date is currently not available.,1.8202,0.1249
25 Jun 2006,1,1.2502,This date is currently not available.,1.8172,0.125
24 Jun 2006,1,1.2502,This date is currently not available.,1.8172,0.125
23 Jun 2006,1,1.2502,This date is currently not available.,1.8172,0.125
22 Jun 2006,1,1.2582,This date is currently not available.,1.8305,0.125
21 Jun 2006,1,1.2632,This date is currently not available.,1.8427,0.125
20 Jun 2006,1,1.2546,This date is currently not available.,1.8385,0.1249
19 Jun 2006,1,1.2591,This date is currently not available.,1.8469,0.125
18 Jun 2006,1,1.2651,This date is currently not available.,1.8525,0.125
17 Jun 2006,1,1.2651,This date is currently not available.,1.8525,0.125
16 Jun 2006,1,1.2651,This date is currently not available.,1.8525,0.125
15 Jun 2006,1,1.261,This date is currently not available.,1.8483,0.125
14 Jun 2006,1,1.2563,This date is currently not available.,1.8403,0.1249
13 Jun 2006,1,1.2571,This date is currently not available.,1.8396,0.1249
12 Jun 2006,1,1.2572,This date is currently not available.,1.8423,0.1247
11 Jun 2006,1,1.2659,This date is currently not available.,1.8431,0.1247
10 Jun 2006,1,1.2659,This date is currently not available.,1.8431,0.1247
09 Jun 2006,1,1.2659,This date is currently not available.,1.8431,0.1247
08 Jun 2006,1,1.2735,This date is currently not available.,1.8449,0.1247
07 Jun 2006,1,1.2789,This date is currently not available.,1.8594,0.1247
06 Jun 2006,1,1.2847,This date is currently not available.,1.8654,0.1248
05 Jun 2006,1,1.2958,This date is currently not available.,1.8823,0.1249
04 Jun 2006,1,1.2815,This date is currently not available.,1.8658,0.1247
03 Jun 2006,1,1.2815,This date is currently not available.,1.8658,0.1247
02 Jun 2006,1,1.2815,This date is currently not available.,1.8658,0.1247
01 Jun 2006,1,1.2736,This date is currently not available.,1.8601,0.1247
31 May 2006,1,1.2868,This date is currently not available.,1.8761,0.1247
30 May 2006,1,1.2839,This date is currently not available.,1.8751,0.1246
29 May 2006,1,1.2758,This date is currently not available.,1.8611,0.1246
28 May 2006,1,1.2797,This date is currently not available.,1.8682,0.1247
27 May 2006,1,1.2797,This date is currently not available.,1.8682,0.1247
26 May 2006,1,1.2797,This date is currently not available.,1.8682,0.1247
25 May 2006,1,1.2755,This date is currently not available.,1.8671,0.1246
24 May 2006,1,1.2851,This date is currently not available.,1.882,0.1246
23 May 2006,1,1.2841,This date is currently not available.,1.8826,0.1247
22 May 2006,1,1.2753,This date is currently not available.,1.8746,0.1246
21 May 2006,1,1.2767,This date is currently not available.,1.8772,0.1248
20 May 2006,1,1.2767,This date is currently not available.,1.8772,0.1248
19 May 2006,1,1.2767,This date is currently not available.,1.8772,0.1248
18 May 2006,1,1.277,This date is currently not available.,1.8847,0.1247
17 May 2006,1,1.2882,This date is currently not available.,1.8964,0.1249
16 May 2006,1,1.2817,This date is currently not available.,1.8818,0.1248
15 May 2006,1,1.2826,This date is currently not available.,1.8829,0.125
14 May 2006,1,1.2914,This date is currently not available.,1.8969,0.1249
13 May 2006,1,1.2914,This date is currently not available.,1.8969,0.1249
12 May 2006,1,1.2914,This date is currently not available.,1.8969,0.1249
11 May 2006,1,1.2716,This date is currently not available.,1.8634,0.1249
10 May 2006,1,1.2779,This date is currently not available.,1.8626,0.1249
09 May 2006,1,1.2697,This date is currently not available.,1.8576,0.1249
08 May 2006,1,1.2756,This date is currently not available.,1.8633,0.1249
07 May 2006,1,1.2688,This date is currently not available.,1.8474,0.1247
06 May 2006,1,1.2688,This date is currently not available.,1.8474,0.1247
05 May 2006,1,1.2688,This date is currently not available.,1.8474,0.1247
04 May 2006,1,1.2592,This date is currently not available.,1.8409,0.1247
03 May 2006,1,1.2622,This date is currently not available.,1.8375,0.1247
02 May 2006,1,1.2643,This date is currently not available.,1.8359,0.1247
01 May 2006,1,1.2537,This date is currently not available.,1.806,0.1247
30 Apr 2006,1,1.2537,This date is currently not available.,1.806,0.1247
29 Apr 2006,1,1.2537,This date is currently not available.,1.806,0.1247
28 Apr 2006,1,1.2537,This date is currently not available.,1.806,0.1247
27 Apr 2006,1,1.2414,This date is currently not available.,1.7841,0.1247
26 Apr 2006,1,1.2425,This date is currently not available.,1.7852,0.1247
25 Apr 2006,1,1.2425,This date is currently not available.,1.7893,0.1248
24 Apr 2006,1,1.2365,This date is currently not available.,1.7871,0.1247
23 Apr 2006,1,1.2315,This date is currently not available.,1.7785,0.1247
22 Apr 2006,1,1.2315,This date is currently not available.,1.7785,0.1247
21 Apr 2006,1,1.2315,This date is currently not available.,1.7785,0.1247
20 Apr 2006,1,1.2346,This date is currently not available.,1.7831,0.1248
19 Apr 2006,1,1.2346,This date is currently not available.,1.7858,0.1248
18 Apr 2006,1,1.2252,This date is currently not available.,1.7718,0.1248
17 Apr 2006,1,1.2094,This date is currently not available.,1.752,0.1246
16 Apr 2006,1,1.2094,This date is currently not available.,1.752,0.1246
15 Apr 2006,1,1.2094,This date is currently not available.,1.752,0.1246
14 Apr 2006,1,1.2094,This date is currently not available.,1.752,0.1246
13 Apr 2006,1,1.2094,This date is currently not available.,1.752,0.1246
12 Apr 2006,1,1.2125,This date is currently not available.,1.7531,0.1248
11 Apr 2006,1,1.2105,This date is currently not available.,1.7445,0.1248
10 Apr 2006,1,1.2099,This date is currently not available.,1.7439,0.1249
09 Apr 2006,1,1.2179,This date is currently not available.,1.7487,0.1248
08 Apr 2006,1,1.2179,This date is currently not available.,1.7487,0.1248
07 Apr 2006,1,1.2179,This date is currently not available.,1.7487,0.1248
06 Apr 2006,1,1.2312,This date is currently not available.,1.7575,0.1248
05 Apr 2006,1,1.2262,This date is currently not available.,1.7502,0.1248
04 Apr 2006,1,1.2217,This date is currently not available.,1.7494,0.1247
03 Apr 2006,1,1.2063,This date is currently not available.,1.729,0.1247
02 Apr 2006,1,1.2104,This date is currently not available.,1.7381,0.1247
01 Apr 2006,1,1.2104,This date is currently not available.,1.7381,0.1247
31 Mar 2006,1,1.2104,This date is currently not available.,1.7381,0.1247
30 Mar 2006,1,1.2096,This date is currently not available.,1.7414,0.1246
29 Mar 2006,1,1.2012,This date is currently not available.,1.7362,0.1246
28 Mar 2006,1,1.2084,This date is currently not available.,1.7495,0.1247
27 Mar 2006,1,1.2025,This date is currently not available.,1.7471,0.1246
26 Mar 2006,1,1.1969,This date is currently not available.,1.7326,0.1245
25 Mar 2006,1,1.1969,This date is currently not available.,1.7326,0.1245
24 Mar 2006,1,1.1969,This date is currently not available.,1.7326,0.1245
23 Mar 2006,1,1.2055,This date is currently not available.,1.7427,0.1245
22 Mar 2006,1,1.2069,This date is currently not available.,1.7456,0.1245
21 Mar 2006,1,1.2144,This date is currently not available.,1.7494,0.1246
20 Mar 2006,1,1.2174,This date is currently not available.,1.7549,0.1246
19 Mar 2006,1,1.2185,This date is currently not available.,1.7545,0.1246
18 Mar 2006,1,1.2185,This date is currently not available.,1.7545,0.1246
17 Mar 2006,1,1.2185,This date is currently not available.,1.7545,0.1246
16 Mar 2006,1,1.2069,This date is currently not available.,1.747,0.1245
15 Mar 2006,1,1.2026,This date is currently not available.,1.7449,0.1244
14 Mar 2006,1,1.1948,This date is currently not available.,1.7352,0.1243
13 Mar 2006,1,1.1922,This date is currently not available.,1.7275,0.1242
12 Mar 2006,1,1.1919,This date is currently not available.,1.737,0.1242
11 Mar 2006,1,1.1919,This date is currently not available.,1.737,0.1242
10 Mar 2006,1,1.1919,This date is currently not available.,1.737,0.1242
09 Mar 2006,1,1.192,This date is currently not available.,1.7381,0.1243
08 Mar 2006,1,1.1914,This date is currently not available.,1.7366,0.1243
07 Mar 2006,1,1.1913,This date is currently not available.,1.7371,0.1243
06 Mar 2006,1,1.2017,This date is currently not available.,1.753,0.1244
05 Mar 2006,1,1.202,This date is currently not available.,1.7547,0.1244
04 Mar 2006,1,1.202,This date is currently not available.,1.7547,0.1244
03 Mar 2006,1,1.202,This date is currently not available.,1.7547,0.1244
02 Mar 2006,1,1.1921,This date is currently not available.,1.7451,0.1244
01 Mar 2006,1,1.1954,This date is currently not available.,1.7564,0.1244
28 Feb 2006,1,1.1875,This date is currently not available.,1.7474,0.1244
27 Feb 2006,1,1.1852,This date is currently not available.,1.7403,0.1243
26 Feb 2006,1,1.1896,This date is currently not available.,1.7486,0.1243
25 Feb 2006,1,1.1896,This date is currently not available.,1.7486,0.1243
24 Feb 2006,1,1.1896,This date is currently not available.,1.7486,0.1243
23 Feb 2006,1,1.1957,This date is currently not available.,1.7536,0.1242
22 Feb 2006,1,1.1875,This date is currently not available.,1.7392,0.1242
21 Feb 2006,1,1.1906,This date is currently not available.,1.7455,0.1242
20 Feb 2006,1,1.1932,This date is currently not available.,1.7424,0.1243
19 Feb 2006,1,1.1863,This date is currently not available.,1.7346,0.1242
18 Feb 2006,1,1.1863,This date is currently not available.,1.7346,0.1242
17 Feb 2006,1,1.1863,This date is currently not available.,1.7346,0.1242
16 Feb 2006,1,1.1858,This date is currently not available.,1.733,0.1242
15 Feb 2006,1,1.1904,This date is currently not available.,1.7416,0.1243
14 Feb 2006,1,1.1898,This date is currently not available.,1.7349,0.1243
13 Feb 2006,1,1.1888,This date is currently not available.,1.7388,0.1243
12 Feb 2006,1,1.197,This date is currently not available.,1.7503,0.1242
11 Feb 2006,1,1.197,This date is currently not available.,1.7503,0.1242
10 Feb 2006,1,1.197,This date is currently not available.,1.7503,0.1242
09 Feb 2006,1,1.1972,This date is currently not available.,1.7399,0.1241
08 Feb 2006,1,1.1948,This date is currently not available.,1.7414,0.1242
07 Feb 2006,1,1.1973,This date is currently not available.,1.7456,0.1241
06 Feb 2006,1,1.1981,This date is currently not available.,1.7534,0.1241
05 Feb 2006,1,1.2061,This date is currently not available.,1.776,0.1241
04 Feb 2006,1,1.2061,This date is currently not available.,1.776,0.1241
03 Feb 2006,1,1.2061,This date is currently not available.,1.776,0.1241
02 Feb 2006,1,1.2066,This date is currently not available.,1.7775,0.1241
01 Feb 2006,1,1.2092,This date is currently not available.,1.7767,0.1241
31 Jan 2006,1,1.2118,This date is currently not available.,1.7709,0.1241
30 Jan 2006,1,1.2082,This date is currently not available.,1.7673,0.1241
29 Jan 2006,1,1.2172,This date is currently not available.,1.778,0.1241
28 Jan 2006,1,1.2172,This date is currently not available.,1.778,0.1241
27 Jan 2006,1,1.2172,This date is currently not available.,1.778,0.1241
26 Jan 2006,1,1.2254,This date is currently not available.,1.7866,0.124
25 Jan 2006,1,1.2294,This date is currently not available.,1.7903,0.124
24 Jan 2006,1,1.2272,This date is currently not available.,1.7842,0.124
23 Jan 2006,1,1.2277,This date is currently not available.,1.785,0.124
22 Jan 2006,1,1.2068,This date is currently not available.,1.7611,0.124
21 Jan 2006,1,1.2068,This date is currently not available.,1.7611,0.124
20 Jan 2006,1,1.2068,This date is currently not available.,1.7611,0.124
19 Jan 2006,1,1.2073,This date is currently not available.,1.7552,0.1239
18 Jan 2006,1,1.2125,This date is currently not available.,1.7665,0.1239
17 Jan 2006,1,1.2075,This date is currently not available.,1.7619,0.124
16 Jan 2006,1,1.2112,This date is currently not available.,1.767,0.124
15 Jan 2006,1,1.2039,This date is currently not available.,1.7668,0.1239
14 Jan 2006,1,1.2039,This date is currently not available.,1.7668,0.1239
13 Jan 2006,1,1.2039,This date is currently not available.,1.7668,0.1239
12 Jan 2006,1,1.2113,This date is currently not available.,1.7694,0.1239
11 Jan 2006,1,1.2088,This date is currently not available.,1.756,0.1239
10 Jan 2006,1,1.2064,This date is currently not available.,1.7655,0.1239
09 Jan 2006,1,1.2078,This date is currently not available.,1.7673,0.124
08 Jan 2006,1,1.2093,This date is currently not available.,1.7557,0.124
07 Jan 2006,1,1.2093,This date is currently not available.,1.7557,0.124
06 Jan 2006,1,1.2093,This date is currently not available.,1.7557,0.124
05 Jan 2006,1,1.2088,This date is currently not available.,1.7549,0.1239
04 Jan 2006,1,1.2083,This date is currently not available.,1.7559,0.1239
03 Jan 2006,1,1.1875,This date is currently not available.,1.7279,0.1239
02 Jan 2006,1,1.1826,This date is currently not available.,1.7227,0.1239
01 Jan 2006,1,1.1797,This date is currently not available.,1.7214,0.1239
31 Dec 2005,1,1.1797,This date is currently not available.,1.7214,0.1239
30 Dec 2005,1,1.1797,This date is currently not available.,1.7214,0.1239
29 Dec 2005,1,1.1825,This date is currently not available.,1.718,0.1239
28 Dec 2005,1,1.1916,This date is currently not available.,1.7363,0.1239
27 Dec 2005,1,1.1852,This date is currently not available.,1.7354,0.1239
26 Dec 2005,1,1.1859,This date is currently not available.,1.7353,0.1238
25 Dec 2005,1,1.1859,This date is currently not available.,1.7353,0.1238
24 Dec 2005,1,1.1859,This date is currently not available.,1.7353,0.1238
23 Dec 2005,1,1.1859,This date is currently not available.,1.7353,0.1238
22 Dec 2005,1,1.1822,This date is currently not available.,1.736,0.1238
21 Dec 2005,1,1.1872,This date is currently not available.,1.7486,0.1238
